24.796	0.86612	0
24.80096	0.86606	0
24.80592	0.86601	0
24.81089	0.86595	0
24.81585	0.8659	0
24.82082	0.86584	0
24.82579	0.86578	0
24.83076	0.86573	0
24.83574	0.86567	0
24.84071	0.86562	0
24.84569	0.86556	0
24.85067	0.8655	0
24.85565	0.86545	0
24.86064	0.86539	0
24.86562	0.86533	0
24.87061	0.86528	0
24.8756	0.86522	0
24.88059	0.86516	0
24.88559	0.86511	0
24.89058	0.86505	0
24.89558	0.86499	0
24.90058	0.86494	0
24.90558	0.86488	0
24.91059	0.86482	0
24.91559	0.86477	0
24.9206	0.86471	0
24.92561	0.86465	0
24.93063	0.86459	0
24.93564	0.86454	0
24.94066	0.86448	0
24.94567	0.86442	0
24.95069	0.86437	0
24.95572	0.86431	0
24.96074	0.86425	0
24.96577	0.86419	0
24.9708	0.86414	0
24.97583	0.86408	0
24.98086	0.86402	0
24.98589	0.86396	0
24.99093	0.86391	0
24.99597	0.86385	0
25.00101	0.86379	0
25.00605	0.86373	0
25.0111	0.86367	0
25.01614	0.86362	0
25.02119	0.86356	0
25.02624	0.8635	0
25.03129	0.86344	0
25.03635	0.86339	0
25.04141	0.86333	0
25.04646	0.86327	0
25.05153	0.86321	0
25.05659	0.86315	0
25.06165	0.86309	0
25.06672	0.86304	0
25.07179	0.86298	0
25.07686	0.86292	0
25.08193	0.86286	0
25.08701	0.8628	0
25.09209	0.86275	0
25.09717	0.86269	0
25.10225	0.86263	0
25.10733	0.86257	0
25.11242	0.86251	0
25.1175	0.86245	0
25.12259	0.86239	0
25.12769	0.86233	0
25.13278	0.86228	0
25.13788	0.86222	0
25.14297	0.86216	0
25.14807	0.8621	0
25.15318	0.86204	0
25.15828	0.86198	0
25.16339	0.86192	0
25.16849	0.86186	0
25.1736	0.8618	0
25.17872	0.86175	0
25.18383	0.86169	0
25.18895	0.86163	0
25.19407	0.86157	0
25.19919	0.86151	0
25.20431	0.86145	0
25.20943	0.86139	0
25.21456	0.86133	0
25.21969	0.86127	0
25.22482	0.86121	0
25.22996	0.86115	0
25.23509	0.86109	0
25.24023	0.86103	0
25.24537	0.86097	0
25.25051	0.86091	0
25.25565	0.86085	0
25.2608	0.86079	0
25.26595	0.86073	0
25.2711	0.86067	0
25.27625	0.86061	0
25.2814	0.86055	0
25.28656	0.86049	0
25.29172	0.86043	0
25.29688	0.86037	0
25.30204	0.86031	0
25.30721	0.86025	0
25.31237	0.86019	0
25.31754	0.86013	0
25.32271	0.86007	0
25.32789	0.86001	0
25.33306	0.85995	0
25.33824	0.85989	0
25.34342	0.85983	0
25.3486	0.85977	0
25.35378	0.85971	0
25.35897	0.85965	0
25.36416	0.85959	0
25.36935	0.85953	0
25.37454	0.85946	0
25.37973	0.8594	0
25.38493	0.85934	0
25.39013	0.85928	0
25.39533	0.85922	0
25.40053	0.85916	0
25.40574	0.8591	0
25.41094	0.85904	0
25.41615	0.85898	0
25.42137	0.85891	0
25.42658	0.85885	6.25E-6
25.43179	0.85879	6.25E-6
25.43701	0.85873	6.25E-6
25.44223	0.85867	6.25E-6
25.44745	0.85861	6.25E-6
25.45268	0.85855	6.25E-6
25.45791	0.85848	6.25E-6
25.46313	0.85842	6.25E-6
25.46836	0.85836	6.25E-6
25.4736	0.8583	6.25E-6
25.47883	0.85824	6.25E-6
25.48407	0.85818	6.25E-6
25.48931	0.85811	6.25E-6
25.49455	0.85805	6.25E-6
25.49979	0.85799	6.25E-6
25.50504	0.85793	6.25E-6
25.51029	0.85787	6.25E-6
25.51554	0.8578	6.25E-6
25.52079	0.85774	6.25E-6
25.52604	0.85768	6.25E-6
25.5313	0.85762	6.25E-6
25.53656	0.85756	6.25E-6
25.54182	0.85749	1.25E-5
25.54708	0.85743	1.625E-5
25.55235	0.85737	1.625E-5
25.55762	0.85731	1.625E-5
25.56289	0.85725	1.625E-5
25.56816	0.85718	1.625E-5
25.57343	0.85712	1.625E-5
25.57871	0.85706	1.625E-5
25.58399	0.857	1.625E-5
25.58927	0.85693	1.625E-5
25.59455	0.85687	1.625E-5
25.59983	0.85681	1.625E-5
25.60512	0.85675	1.625E-5
25.61041	0.85668	1.625E-5
25.6157	0.85662	2.25E-5
25.621	0.85656	2.25E-5
25.62629	0.8565	2.25E-5
25.63159	0.85644	2.25E-5
25.63689	0.85637	2.625E-5
25.64219	0.85631	2.625E-5
25.6475	0.85624	2.625E-5
25.6528	0.85619	2.625E-5
25.65811	0.85612	2.625E-5
25.66342	0.85606	2.625E-5
25.66874	0.856	3E-5
25.67405	0.85594	3E-5
25.67937	0.85587	3E-5
25.68469	0.8558	3E-5
25.69001	0.85574	3E-5
25.69534	0.85568	3E-5
25.70066	0.85562	3E-5
25.70599	0.85556	3E-5
25.71132	0.8555	3E-5
25.71666	0.85543	3E-5
25.72199	0.85537	3E-5
25.72733	0.8553	3E-5
